CIC_OEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:49:44.216
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), x (km), y (km), z (km), vx (km/s), vy (km/s), vz (km/s)

OBJECT_NAME = IRIDIUM 176
OBJECT_ID = IRIDIUM 176

CENTER_NAME = EARTH
REF_FRAME   = EME2000
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000

META_STOP
60311 46072.0  1463.074335  3738.573788 -5790.253823 -4.695548 -4.318790 -3.969991
60311 46082.0  1416.036654  3695.174370 -5829.623236 -4.711900 -4.361011 -3.903818
60311 46092.0  1368.838132  3651.355222 -5868.328705 -4.727716 -4.402735 -3.837203
60311 46102.0  1321.484136  3607.121341 -5906.365851 -4.742994 -4.443957 -3.770154
60311 46112.0  1273.980053  3562.477769 -5943.730370 -4.757733 -4.484673 -3.702679
60311 46122.0  1226.331282  3517.429593 -5980.418035 -4.771931 -4.524877 -3.634785
60311 46132.0  1178.543243  3471.981945 -6016.424696 -4.785586 -4.564566 -3.566479
60311 46142.0  1130.621367  3426.140002 -6051.746280 -4.798698 -4.603735 -3.497771
60311 46152.0  1082.571102  3379.908987 -6086.378791 -4.811264 -4.642380 -3.428666
60311 46162.0  1034.397909  3333.294163 -6120.318314 -4.823283 -4.680496 -3.359174
60311 46172.0   986.107262  3286.300838 -6153.561007 -4.834755 -4.718080 -3.289302
60311 46182.0   937.704650  3238.934361 -6186.103113 -4.845676 -4.755126 -3.219058
60311 46192.0   889.195571  3191.200125 -6217.940951 -4.856048 -4.791631 -3.148450
